framesToComplete,skillchecks,greatHit,missSk,toolBoxUsed,toolBoxSpeed,toolBoxCharges,hyperfocusUsed,skillFactor,simulatedFPS
10044,7,7,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10584,2,2,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9612,11,11,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9612,11,11,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9612,11,11,0,False,0.0,0,False,3.0,120
9612,11,11,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10584,2,2,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9504,12,12,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9504,12,12,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9612,11,11,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9612,11,11,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9612,11,11,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
10584,2,2,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10165,6,6,0,False,0.0,0,False,3.0,120
9612,11,11,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10407,4,4,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
10584,2,2,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10584,2,2,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10286,5,5,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9612,11,11,0,False,0.0,0,False,3.0,120
10584,2,2,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
9612,11,11,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9612,11,11,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10584,2,2,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10407,4,4,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
10165,6,6,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10584,2,2,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9923,9,9,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9504,12,12,0,False,0.0,0,False,3.0,120
10584,2,2,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9923,9,9,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9504,12,12,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10584,2,2,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
9802,10,10,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
9504,12,12,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9612,11,11,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10165,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9612,11,11,0,False,0.0,0,False,3.0,120
10584,2,2,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
9612,11,11,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9612,11,11,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9612,11,11,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10407,4,4,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9504,12,12,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10584,2,2,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9439,13,13,0,False,0.0,0,False,3.0,120
10286,5,5,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9923,9,9,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
9612,11,11,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9396,13,13,0,False,0.0,0,False,3.0,120
9612,11,11,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10165,6,6,0,False,0.0,0,False,3.0,120
9396,13,13,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9288,14,14,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9504,12,12,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
10286,5,5,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9612,11,11,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9612,11,11,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
9923,9,9,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10368,4,4,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
9560,12,12,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
10260,5,5,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9720,10,10,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
10152,6,6,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9828,9,9,0,False,0.0,0,False,3.0,120
9504,12,12,0,False,0.0,0,False,3.0,120
10286,5,5,0,False,0.0,0,False,3.0,120
9936,8,8,0,False,0.0,0,False,3.0,120
10476,3,3,0,False,0.0,0,False,3.0,120
10044,7,7,0,False,0.0,0,False,3.0,120
